bios,country,name,poembios,country,name,poem 
,,, 
"['Poetry International 20/21', <br>
“Stone”</br>]",['Uganda'],Nick Makoha,"['The best thing I did was move my body from one side of the world', <br>
to the other. This required a visa, which required a bribe.</br>]"
"['Poetry International 22/23', <br>
“peace offering”</br>]",['South Africa'],Ashley Makue,"['i have decided that', <br>
love may no longer<br>
summon me to war<br/>
i have laid off my troops<br/>
blood bathed my body<br/>
clean of all sin<br/>
i will no longer kiss<br/>
like breaking my law<br/>
or make love<br/>
like being broken into<br/>
i will clear my eyes<br/>
of all my specks<br/>
and then i shall see you</br></br>]"
"['Poetry International 18/19', <br>
“And I Was Alive”<br/>
“Black Candle”</br>]",['Russia'],Osip Mandelstam,"['And I was alive in the blizzard of the blossoming pear,', <br>
Myself I stood in the storm of the bird-cherry tree.<br>
It was all leaflike and starshower, unerring, self-shattering power,<br/>
And it was all aimed at me.</br></br>]"
"['Poetry International 7/8', <br>
“The Road” </br>]",['Uganda'],Patrick Mangeni,"[<i></i>, <span style=""font-weight: 400;"">When it reaches the river<br>
</br></span>, <span style=""font-weight: 400;"">It gets onto a bridge<br>
</br></span>, <span style=""font-weight: 400;"">And crosses the river<br/>
</span>, <span style=""font-weight: 400;"">When it gets to a hill<br/>
</span>, <span style=""font-weight: 400;"">It goes round<br/>
</span>, <span style=""font-weight: 400;"">And gets to the other side</span>]"
"['Poetry International 22/23', <br>
“How to Say I Love You”</br>]",['United States'],Marie Marandola,"['Practice:', <br>
on your mother<br>
on your dog<br/>
on the friend at work<br/>
who knows how you like your coffee.</br></br>]"
"['Poetry International 12', <br>
“The Snow Outside”</br>]",['United States'],Morton Marcus,"['The snow lies down', <br>
in the dark woods.<br>
It is weary and emits<br/>
a soundless sigh.</br></br>]"
"['Poetry International 13/14', <br>
“Things”</br>]",['Chile'],Renato Martinez,"['These small things', <br>
covering our house walls<br>
our furniture’s nakedness<br/>
Copper from my land<br/>
black ceramics<br/>
from Pomaire<br/>
and Oaxaca<br/>
Pieces of the day<br/>
picked up<br/>
on passing<br/>
through the roads</br></br>]"
"['Poetry International 6', <br>
“The Edge of the World”</br>]",['United States'],Holaday Mason,[<strong>The Edge of the World</strong>]
['Date of Birth: 1971'],['South Africa'],John Mateer,"[<span style=""font-weight: 400;"">The volcanic rock on my desk performs solidly.<br>
</br></span>, <span style=""font-weight: 400;"">I identify its presence.<br>
</br></span>, <span style=""font-weight: 400;"">It returns me to this room, this desk, this body.<br/>
</span>, <span style=""font-weight: 400;"">I observe the rock: It is an eye heavy with silence.<br/>
</span>, <span style=""font-weight: 400;"">It is an ear consuming space.<br/>
</span>, <span style=""font-weight: 400;"">It is a memory of a clear day on the island of Samosir.<br/>
</span>, <span style=""font-weight: 400;"">It is returning me to this room, this desk, this body.<br/>
</span>, <span style=""font-weight: 400;"">Like Uluru, it confounds the astral, stating,<br/>
</span>, <i><span style=""font-weight: 400;"">You do not know what it is you are like.<br/>
</span></i>, <span style=""font-weight: 400;"">Personality, igneous rock and oblivion are the same.</span>]"
"['Poetry International 9', <br>
“Sad Stories Told in Bars: The Reader’s Digest Version”</br>]['Poetry International Weblog', <br/>, '\n“Sad Stories Told in Bars: The Reader’s Digest Version”']",['United States'],William Matthews,"['First I was born and it was tough on Mom.', <br>
Dad felt left out. There’s much I can’t recall.<br>
I seethed my way to speech and said a lot<br/>
of things: some were deemed cute.  I was so small<br/>
my likely chance was growth, and so I grew.<br/>
Long days in school I filled, like a spring creek,<br/>
with boredom. Sex I discovered soon<br/>
enough, I now think. Sweet misery!</br></br>]"
"['Poetry International 10', <br>
“For the Time Being”</br>]",['United States'],Charlotte McCaffrey,"[<strong>For the Time Being</strong>, <br>
I was folding my laundry<br>
when the bad news came.<br/>
When the black chasm opened before me,<br/>
I was warming tea. Making my bed.</br></br>]"
"['Poetry International 20/21', <br>
“Copying the Master”</br>]['Poetry International 20/21', <br/>, '\n“Crying With Glasses On”']",['United States'],Eric McHenry,"[<span style=""font-weight: 400;"">Your book falls open to reveal</span>, <br>
<span style=""font-weight: 400;"">the poems I wish were mine</span><br>
<span style=""font-weight: 400;"">because those were the leaves I spread </span><br/>
<span style=""font-weight: 400;"">widest on the scanner bed,</span><br/>
<span style=""font-weight: 400;"">leaning on the heel</span><br/>
<span style=""font-weight: 400;"">of my right hand until I heard the spine.</span></br></br>]"
"['Date of Birth: August 13, 1958']",['United States'],Jane Mead,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">The air is solids and non-solids.<br>
The person is solids and non-solids:<br/>
Solids and non-solids all the way down.</br></span>]"
['Date of Birth: 1965'],['Iraq'],Dunya Mikhail,[<strong>The War Works Hard</strong>]
"['Poetry International 1', <br>
“Oh Nigeria!”</br>]",['United States'],E. Ethelbert Miller,[<strong>Oh Nigeria!</strong>]
"['Date of Birth: February 10, 1952']",['Israel'],Rivka Miriam,['\xa0']
"['Poetry International 13/14', <br>
“To See Him Again”</br>]['Poetry International Weblog', <br/>, '\n“To See Him Again”']",['Chile'],Gabriela Mistral,"['And never, never again?', <br>
Not on nights packed with a few stars,<br>
or in mornings’ first slender sun<br/>
or afternoons sacrificed to afternoons?</br></br>]"
"['Poetry International 6', <br>
“A Woman in Three Volumes”</br>]",['United States'],Rebecca Mitchell,[<strong>A Woman in Three Volumes</strong>]
"['Date of Birth: October 12, 1896']",['Italy'],Eugenio Montale,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">4.</span>]"
"['Poetry International 10', <br>
“Ransom”</br>]",['United States'],David Moolten,"['Five years old, my mother never expected', <br>
Her father as the stranger he always warned about,<br>
The nefarious kidnapper loitering outside the school<br/>
Or in a slow car at a shady turn in the road,<br/>
Just waiting for her to let down her guard.<br/>
But when he dragged her off it was up the stairs<br/>
Of her own home, taking the fear in eyes<br/>
For admission, shutting her up in her room<br/>
Where she wept too proud for hours, a dollar<br/>
The price of her freedom, the one he claimed<br/>
She stole. Girl of the mild eyes, girl of the pounding<br/>
On her own thin door like a heart<br/>
Against its bony cage, who else would save her?<br/>
It was cruel and unusual punishment, a trial<br/>
Of wills, and also banal, a trifle,<br/>
One of those neglected stories of neglect,<br/>
No more than a bad day, a pittance<br/>
From the wage of a life. But for her<br/>
It demanded all that was fiercely innocent<br/>
And sovereign inside her, never to be repaid,<br/>
The real riches her sense of what was true<br/>
And right in the world, which was in fact the world,<br/>
And the gentle father in his dark house<br/>
She’d give anything to get back again.</br></br>]"
"['Poetry International 1', <br>
“The Spirit Cellar”</br>]",['United States'],Robin Morgan,[<strong>The Spirit Cellar</strong>]
"['Date of Birth: February 21, 1937 ']",['Jamaica'],Mervyn Morris,"[<span style=""font-weight: 400;"">whispering ancestors<br>
</br></span>, <span style=""font-weight: 400;"">enfold me in their loving<br>
</br></span>, <span style=""font-weight: 400;"">ghostly immanence</span>]"
"['Poetry International 1', <br>
“The Miscarriage”<br/>
“Dog”</br>]",['United States'],Stanley Moss,[<strong>The Miscarriage</strong>]
['Date of Birth: 1952'],['United States'],David Mura,"['From', <strong> No Epic Song</strong>, <br>
<strong>2. Strawberry Fields</strong></br>]"
bios,country,name,poem
,,,
"['Poetry International 5', <br>
“Feral”</br>]",['United States'],Antler,"[<strong>Feral</strong>, '\r\n\r\nBoy raised by wolves, boy raised by panthers,\r\n\xa0\xa0\xa0\xa0 boy raised by dolphins, boy raised by sequoias,\r\nBoy raised by spirits of plant-eating dinosaurs\r\n\xa0\xa0\xa0\xa0 boy raised by the cave behind the waterfall,\r\nBoy raised by clouds, boy raised by snowflakes\r\n\xa0\xa0\xa0\xa0 every snowflake different,\r\nBoy raised by rainbows, boy raised by stars,\r\n\xa0\xa0\xa0\xa0 that existed before this Universe\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 in Universe that existed before this one,\r\nBoy raised by a crustal embedded in bedrock\r\n\xa0\xa0\xa0\xa0 one mile below where you stand\r\n\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0or one hundred miles below\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0 where you stand,\r\nBoy reared by an anaconda in the jungle\r\n\xa0\xa0\xa0\xa0 that became his teacher and bestfriend,\r\nBoy raised by eagles, boy raised by fireflies,\r\n\xa0\xa0\xa0\xa0 boy raised by luna months, boy raised by pussywillows,\r\nOwls, gorillas—boys raised by them,\r\nBears otters—boys raised by them,\r\nBigfoot, LochNess Monster—boys raised by them,\r\nBoy raised by geodes, boy raised by aurora,\r\n\xa0\xa0\xa0\xa0 boy raised by marijuana, boy brought up by mushrooms,\r\nBoy nurtured by a huge field of fresh fallen snow\r\n\xa0\xa0\xa0\xa0 with now footprints in it moonlight,\r\nBoy raised by whales he never sees\r\n\xa0 \xa0\xa0\xa0whose minds a mile down in the Pacific Ocean\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 controls his every move,\r\nBoy suckled by volcanoes,\r\nBoy raised by hurricanes and earthquakes,\r\n\xa0\xa0\xa0\xa0 tornado-raised boys,\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 boy raised by echoes from sea-shells,\r\nBoy raised by undiscovered pyramid on the Moon,\r\nBoy raised by reflection of Mount Everest\r\n\xa0\xa0\xa0\xa0 upsidedown in a dewdrop,\r\nBoy raised by being able to tell\r\n\xa0\xa0\xa0\xa0 what kind of tree\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 by smelling its bark in the dark.\r\n\r\n']"
"['Poetry International 22/23', <br>
“Cremation”</br>]",['Nigeria'],Chris Abani,"['Smoke and ash augur loss the night', <br>
My mother feeds her diary into flame,<br>
Sheet by sheet, line by cursive line,<br/>
And then a wind weaves through, just enough<br/>
To blow a flame back at her, searing her skin.<br/>
She hesitates a moment, penitent, then pulls back.<br/>
Did she let it hurt for one second too long for regret,<br/>
Or for the sweet torture of fire?<br/>
She smiles at me: sometimes you just burn your life<br/>
And begin again. And even again.<br/>
No ink is permanent, she mutters.<br/>
No path carved in stone.<br/>
I watch the single blister rise on her hand<br/>
The size of a baby’s heart.</br></br>]"
"['Poetry International', <br>
“Ha”<br/>
“Getting Older”</br>]['Poetry International 3', <br/>, '\n“Fine”']['Poetry International Weblog', <br/>, '\n“Fine”  ']",['United States'],Kim Addonizio,"['A man walks into a bar. You think that’s some kind of joke?', <br>
Actually he runs in, to get out of the freezing weather.<br>
Who cares, you say. Nobody you know.<br/>
You’ve got your own troubles, could use a drink yourself.<br/>
You get your coat, a long scarf. You trudge<br/>
to the corner over the scraped sidewalk, slip and fall down hard<br/>
on the ice. Actually a banana peel, but who’s looking?<br/>
Only a priest, a rabbi, and a lawyer you vaguely recognize—<br/>
didn’t she help with the divorce? Never mind, the marraige<br/>
is over, good riddance. You’re thinking now<br/>
you’d better have a double. You get up, holding your hip,<br/>
and limp towards the neon martini glass.<br/>
Anyway a man goes into a bar, just like you do.<br/>
He’s tired of life, tired of being alone. No one<br/>
takes him seriously; at work he’s the butt of jokes,<br/>
the foreman calls him <em>Moron</em> all day long. It’s true<br/>
he’s not too bright. He wants to kill himself,<br/>
but doesn’t know how to. He orders drink after drink,<br/>
cursing the angel who passed out brains.<br/>
You take the stool next to him. In half an hour<br/>
you’re pals—two losers getting shitfaced.<br/>
You start to tell each other riddles. What’s big and red<br/>
and eats rocks; what do you get when you cross a penis<br/>
with a potato? Why is there something rather than nothing?<br/>
If God is good, how is it that the weed of evil<br/>
takes root everywhere, and what is there to keep us<br/>
from murdering each other in despair? Why is pleasure always<br/>
a prelude to pain? The bartender takes your glasses, tells you<br/>
it’s time to get out. You stumble through the door,<br/>
and there you are in the cold and the wind and a little snow<br/>
that’s started to fall. Two losers stand on a corner.<br/>
One turns to the other and says, Why did our love end?<br/>
The other can’t answer. Why do they torment me? he says.<br/>
The snowstorm begins in earnest but still they stand there,<br/>
determined to stay put until they finally get it.</br></br>]"
